Original Name,Player,Wikipedia,Image URL
Reinhold Ranftl,Reinhold Ranftl,https://en.wikipedia.org/wiki/Reinhold_Ranftl,//upload.wikimedia.org/wikipedia/commons/thumb/8/84/SC_Wiener_Neustadt_vs._Wolfsberger_AC_20141122_%28050%29.jpg/220px-SC_Wiener_Neustadt_vs._Wolfsberger_AC_20141122_%28050%29.jpg
Innocent Maela,Innocent Maela,https://en.wikipedia.org/wiki/Innocent_Maela,
Eero Markkanen,Eero Markkanen,https://en.wikipedia.org/wiki/Eero_Markkanen,//upload.wikimedia.org/wikipedia/commons/thumb/d/df/2017-08-11_TuS_Koblenz_vs._SG_Dynamo_Dresden_%28DFB-Pokal%29_by_Sandro_Halank%E2%80%93171.jpg/220px-2017-08-11_TuS_Koblenz_vs._SG_Dynamo_Dresden_%28DFB-Pokal%29_by_Sandro_Halank%E2%80%93171.jpg
Bryan Mbeumo,Bryan Mbeumo,https://en.wikipedia.org/wiki/Bryan_Mbeumo,//upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Bryan_Mbeumo%2C_Brentford_F.C._footballer%2C_July_2021.jpg/150px-Bryan_Mbeumo%2C_Brentford_F.C._footballer%2C_July_2021.jpg
Anthony Barylla,Anthony Barylla,https://en.wikipedia.org/wiki/Anthony_Barylla,
Pawel Bochniewicz,Paweł Bochniewicz,https://en.wikipedia.org/wiki/Pawe%C5%82_Bochniewicz,
Davide Marcandella,Davide Marcandella,https://en.wikipedia.org/wiki/Davide_Marcandella,//upload.wikimedia.org/wikipedia/commons/thumb/a/ab/RC_Lens_-_Calcio_Padova_%2811-10-2018%29_47.jpg/220px-RC_Lens_-_Calcio_Padova_%2811-10-2018%29_47.jpg
Sikou Niakaté,Sikou Niakaté,https://en.wikipedia.org/wiki/Sikou_Niakat%C3%A9,//upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Valenciennes_FC_-_RC_Lens_%2810-11-2018%29_19.jpg/220px-Valenciennes_FC_-_RC_Lens_%2810-11-2018%29_19.jpg
Tristan Dekker,Tristan Dekker,https://en.wikipedia.org/wiki/Tristan_Dekker,//upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Tristan_dekker-1521369411.JPG/220px-Tristan_dekker-1521369411.JPG
Christian Bickel,Christian Bickel,https://en.wikipedia.org/wiki/Christian_Bickel,//upload.wikimedia.org/wikipedia/commons/thumb/5/58/2021-05-29_1._FC_Lokomotive_Leipzig_gegen_Chemnitzer_FC_%28Finale_Wernesgr%C3%BCner_Sachsenpokal_2020-21%29_by_Sandro_Halank%E2%80%93087.jpg/220px-2021-05-29_1._FC_Lokomotive_Leipzig_gegen_Chemnitzer_FC_%28Finale_Wernesgr%C3%BCner_Sachsenpokal_2020-21%29_by_Sandro_Halank%E2%80%93087.jpg
Simon Brandstetter,Simon Brandstetter,https://en.wikipedia.org/wiki/Simon_Brandstetter,//upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Simon_Brandstetter_2015.jpg/220px-Simon_Brandstetter_2015.jpg
Davide Merelli,Davide Merelli,https://en.wikipedia.org/wiki/Davide_Merelli,//upload.wikimedia.org/wikipedia/commons/thumb/6/6e/RC_Lens_-_Calcio_Padova_%2811-10-2018%29_59.jpg/280px-RC_Lens_-_Calcio_Padova_%2811-10-2018%29_59.jpg
Florian Pick,Florian Pick,https://en.wikipedia.org/wiki/Florian_Pick,//upload.wikimedia.org/wikipedia/commons/thumb/4/43/Florian-pick.jpg/220px-Florian-pick.jpg
Florian Pick,Florian Dick,https://en.wikipedia.org/wiki/Florian_Dick,//upload.wikimedia.org/wikipedia/commons/thumb/0/02/Florian-dick.jpg/200px-Florian-dick.jpg
Saliou Sané,Saliou Sané,https://en.wikipedia.org/wiki/Saliou_San%C3%A9,//upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Saliou_San%C3%A9.jpg/220px-Saliou_San%C3%A9.jpg
Francisco García Solsona,"Fran García (footballer, born 1992)","https://en.wikipedia.org/wiki/Fran_Garc%C3%ADa_(footballer,_born_1992)",
Aly Keita,Aly Keita,https://en.wikipedia.org/wiki/Aly_Keita,
Aly Keita,Ali Keïta,https://en.wikipedia.org/wiki/Ali_Ke%C3%AFta,
Pascal Schürpf,Pascal Schürpf,https://en.wikipedia.org/wiki/Pascal_Sch%C3%BCrpf,
Nicolás Guerra,Nicolás Guerra,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Guerra,//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Universidad_de_Chile_-_Deportes_Antofagasta%2C_2018-03-04_-_Nicol%C3%A1s_Guerra_-_01.jpg/220px-Universidad_de_Chile_-_Deportes_Antofagasta%2C_2018-03-04_-_Nicol%C3%A1s_Guerra_-_01.jpg
Michael Omoh,Michael Omoh,https://en.wikipedia.org/wiki/Michael_Omoh,
Michael Omoh,Michael Omosanya,https://en.wikipedia.org/wiki/Michael_Omosanya,
Piotr Tomasik,Piotr Tomasik,https://en.wikipedia.org/wiki/Piotr_Tomasik,//upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Piotr_Tomasik_2011.jpg/250px-Piotr_Tomasik_2011.jpg
Keinan Davis,Keinan Davis,https://en.wikipedia.org/wiki/Keinan_Davis,
Jaime Gavilán Martínez,Jaime Gavilán,https://en.wikipedia.org/wiki/Jaime_Gavil%C3%A1n,//upload.wikimedia.org/wikipedia/commons/thumb/6/67/Jaime_Gavil%C3%A1n_Mart%C3%ADnez_%28cropped%29.jpg/220px-Jaime_Gavil%C3%A1n_Mart%C3%ADnez_%28cropped%29.jpg
Daniel Georgievski,Daniel Georgievski,https://en.wikipedia.org/wiki/Daniel_Georgievski,//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Daniel_Georgievski.jpg/150px-Daniel_Georgievski.jpg
Cauley Woodrow,Cauley Woodrow,https://en.wikipedia.org/wiki/Cauley_Woodrow,//upload.wikimedia.org/wikipedia/commons/thumb/6/65/Cauley_Woodrow_vs_Cardiff_cropped_2014.jpg/200px-Cauley_Woodrow_vs_Cardiff_cropped_2014.jpg
Oumar Solet,Oumar Solet,https://en.wikipedia.org/wiki/Oumar_Solet,//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/FC_RB_Salzburg_gegen_WSG_Tirol_%28_mit_Meisterteller%C3%BCbergabe_22._Mai_2021%29_05.jpg/220px-FC_RB_Salzburg_gegen_WSG_Tirol_%28_mit_Meisterteller%C3%BCbergabe_22._Mai_2021%29_05.jpg
Jed Steer,Jed Steer,https://en.wikipedia.org/wiki/Jed_Steer,
Eulânio Ângelo Chipela Gomes,Nanu (footballer),https://en.wikipedia.org/wiki/Nanu_(footballer),
Anthony Jackson-Hamel,Anthony Jackson-Hamel,https://en.wikipedia.org/wiki/Anthony_Jackson-Hamel,//upload.wikimedia.org/wikipedia/commons/thumb/3/38/CINvMTL_2019-05-11_-_Anthony_Jackson-Hamel_%2847962398763%29_%28cropped%29.jpg/220px-CINvMTL_2019-05-11_-_Anthony_Jackson-Hamel_%2847962398763%29_%28cropped%29.jpg
Érick Alan Pimentel Benavides,Érik Pimentel,https://en.wikipedia.org/wiki/%C3%89rik_Pimentel,
Alexandru Cicâldau,Alexandru Cicâldău,https://en.wikipedia.org/wiki/Alexandru_Cic%C3%A2ld%C4%83u,//upload.wikimedia.org/wikipedia/commons/thumb/0/07/Alexandru_Cicaldau_-_Galatasaray_vs_Lokomotiv%2C_Oct_2021.jpg/210px-Alexandru_Cicaldau_-_Galatasaray_vs_Lokomotiv%2C_Oct_2021.jpg
Mirnes Pepic,Mirnes Pepić,https://en.wikipedia.org/wiki/Mirnes_Pepi%C4%87,
Bryan Passi,Bryan Passi,https://en.wikipedia.org/wiki/Bryan_Passi,//upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Lens-Niort_%2821-12-2019%29_52.jpg/220px-Lens-Niort_%2821-12-2019%29_52.jpg
Goran Cvijanovic,Goran Cvijanović,https://en.wikipedia.org/wiki/Goran_Cvijanovi%C4%87,
Niko Kijewski,Niko Kijewski,https://en.wikipedia.org/wiki/Niko_Kijewski,//upload.wikimedia.org/wikipedia/commons/thumb/9/97/NikoKijewski.jpg/220px-NikoKijewski.jpg
Josh Cullen,Josh Cullen,https://en.wikipedia.org/wiki/Josh_Cullen,
Luke Daniels,Luke Daniels,https://en.wikipedia.org/wiki/Luke_Daniels,//upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Luke_Daniels.jpg/220px-Luke_Daniels.jpg
Ognjen Stijepovic,Ognjen Stijepović,https://en.wikipedia.org/wiki/Ognjen_Stijepovi%C4%87,
Ramiro Guerra,Ramiro Guerra,https://en.wikipedia.org/wiki/Ramiro_Guerra,
Lucas Oliveira de França,Lucas França (footballer),https://en.wikipedia.org/wiki/Lucas_Fran%C3%A7a_(footballer),
Carlos Blanco Moreno,"Carlos Blanco (footballer, born 1996)","https://en.wikipedia.org/wiki/Carlos_Blanco_(footballer,_born_1996)",
Emanuel Schreiner,Emanuel Schreiner,https://en.wikipedia.org/wiki/Emanuel_Schreiner,//upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Final_of_the_2011%E2%80%9312_Austrian_Cup_%2841%29.jpg/200px-Final_of_the_2011%E2%80%9312_Austrian_Cup_%2841%29.jpg
Jason Kerr,Jason Kerr (footballer),https://en.wikipedia.org/wiki/Jason_Kerr_(footballer),
Stuart O'Keefe,Stuart O'Keefe,https://en.wikipedia.org/wiki/Stuart_O%27Keefe,//upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Stuart_OKeefe.jpg/200px-Stuart_OKeefe.jpg
Takayoshi Ishihara,Takayoshi Ishihara,https://en.wikipedia.org/wiki/Takayoshi_Ishihara,
Hernán Petryk,Hernán Petryk,https://en.wikipedia.org/wiki/Hern%C3%A1n_Petryk,
Ermedin Demirovic,Ermedin Demirović,https://en.wikipedia.org/wiki/Ermedin_Demirovi%C4%87,
Jayson Leutwiler,Jayson Leutwiler,https://en.wikipedia.org/wiki/Jayson_Leutwiler,//upload.wikimedia.org/wikipedia/commons/4/4b/Jayson_Leutwiler_2015.png
Braian Rivero,Braian Rivero,https://en.wikipedia.org/wiki/Braian_Rivero,
Julian Günther-Schmidt,Julian Günther-Schmidt,https://en.wikipedia.org/wiki/Julian_G%C3%BCnther-Schmidt,
Michael Almebäck,Michael Almebäck,https://en.wikipedia.org/wiki/Michael_Almeb%C3%A4ck,//upload.wikimedia.org/wikipedia/commons/thumb/9/98/Michael_Almeb%C3%A4ck%2C_Hammarby-%C3%96rebro_2018-08-20-23.jpg/220px-Michael_Almeb%C3%A4ck%2C_Hammarby-%C3%96rebro_2018-08-20-23.jpg
Harrison Delbridge,Harrison Delbridge,https://en.wikipedia.org/wiki/Harrison_Delbridge,//upload.wikimedia.org/wikipedia/commons/thumb/9/97/Delbridge_incheon22.jpg/220px-Delbridge_incheon22.jpg
Jordan Tell,Jordan Tell,https://en.wikipedia.org/wiki/Jordan_Tell,//upload.wikimedia.org/wikipedia/commons/thumb/1/14/Stade_rennais_vs_SM_Caen%2C_July_22nd_2017_-_Tell_%284%29.jpg/220px-Stade_rennais_vs_SM_Caen%2C_July_22nd_2017_-_Tell_%284%29.jpg
Jordan Tell,Jordan Tillson,https://en.wikipedia.org/wiki/Jordan_Tillson,
Jordan Tell,Jordan Helliwell,https://en.wikipedia.org/wiki/Jordan_Helliwell,
Jurgen Ekkelenkamp,Jurgen Ekkelenkamp,https://en.wikipedia.org/wiki/Jurgen_Ekkelenkamp,//upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Ekkelenkamp2022.jpg/220px-Ekkelenkamp2022.jpg
Ghazi Abderrazzak,Ghazi Abderrazzak,https://en.wikipedia.org/wiki/Ghazi_Abderrazzak,
Loïc Goujon,Loïc Goujon,https://en.wikipedia.org/wiki/Lo%C3%AFc_Goujon,//upload.wikimedia.org/wikipedia/commons/thumb/0/01/RC_Lens_-_AJ_Auxerre_%2809-03-2019%29_90.jpg/220px-RC_Lens_-_AJ_Auxerre_%2809-03-2019%29_90.jpg
Bobby Allain,Bobby Allain,https://en.wikipedia.org/wiki/Bobby_Allain,//upload.wikimedia.org/wikipedia/commons/thumb/6/65/RC_Lens_-_Dijon_FCO_%2830-05-2019%29_69_%28cropped%29.jpg/220px-RC_Lens_-_Dijon_FCO_%2830-05-2019%29_69_%28cropped%29.jpg
Zak Vyner,Zak Vyner,https://en.wikipedia.org/wiki/Zak_Vyner,
Tobias Knoflach,Tobias Knoflach,https://en.wikipedia.org/wiki/Tobias_Knoflach,//upload.wikimedia.org/wikipedia/commons/thumb/5/53/FC_Admira_Wacker_vs._SK_Rapid_Wien_2015-12-02_%28121%29.jpg/220px-FC_Admira_Wacker_vs._SK_Rapid_Wien_2015-12-02_%28121%29.jpg
Marcel Costly,Marcel Costly,https://en.wikipedia.org/wiki/Marcel_Costly,
Anton Salétros,Anton Salétros,https://en.wikipedia.org/wiki/Anton_Sal%C3%A9tros,//upload.wikimedia.org/wikipedia/commons/thumb/0/05/Rostov-KS_%2812%29.jpg/220px-Rostov-KS_%2812%29.jpg
Fabio González Estupiñán,Fabio González,https://en.wikipedia.org/wiki/Fabio_Gonz%C3%A1lez,
Sebastián Méndez,Sebastián Méndez,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_M%C3%A9ndez,
Ilkay Durmus,İlkay Durmuş,https://en.wikipedia.org/wiki/%C4%B0lkay_Durmu%C5%9F,//upload.wikimedia.org/wikipedia/commons/thumb/c/cd/SC_Wiener_Neustadt_vs._SV_Ried_2018-04-13_%28086%29.jpg/220px-SC_Wiener_Neustadt_vs._SV_Ried_2018-04-13_%28086%29.jpg
Alex Gersbach,Alex Gersbach,https://en.wikipedia.org/wiki/Alex_Gersbach,//upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Alex_Gersbach_%28RC_Lens%29.jpg/220px-Alex_Gersbach_%28RC_Lens%29.jpg
Hope Akpan,Hope Akpan,https://en.wikipedia.org/wiki/Hope_Akpan,//upload.wikimedia.org/wikipedia/commons/thumb/4/41/Hope_Akpan_July_2019.jpg/220px-Hope_Akpan_July_2019.jpg
Gonzalo Marinelli,Gonzalo Marinelli,https://en.wikipedia.org/wiki/Gonzalo_Marinelli,
Marcos Wilson da Silva,"Marcão (footballer, born 1995)","https://en.wikipedia.org/wiki/Marc%C3%A3o_(footballer,_born_1995)",
Kristoffer Andersen,Kristoffer Andersen,https://en.wikipedia.org/wiki/Kristoffer_Andersen,
Jonathan Campbell,Jonathan Campbell (soccer),https://en.wikipedia.org/wiki/Jonathan_Campbell_(soccer),//upload.wikimedia.org/wikipedia/commons/thumb/5/5d/CINvCHI_2017-06-28_-_Jonathan_Campbell_%2826330164397%29_%28cropped%29.jpg/220px-CINvCHI_2017-06-28_-_Jonathan_Campbell_%2826330164397%29_%28cropped%29.jpg
Joe Riley,"Joe Riley (footballer, born 1991)","https://en.wikipedia.org/wiki/Joe_Riley_(footballer,_born_1991)",
Joe Riley,"Joe Riley (footballer, born 1996)","https://en.wikipedia.org/wiki/Joe_Riley_(footballer,_born_1996)",
Joe Riley,Joe Riley (Darlington footballer),https://en.wikipedia.org/wiki/Joe_Riley_(Darlington_footballer),
Paul Delecroix,Paul Delecroix,https://en.wikipedia.org/wiki/Paul_Delecroix,//upload.wikimedia.org/wikipedia/commons/thumb/9/9b/RC_Lens_-_FC_Metz_%2809-02-2019%29_5.jpg/220px-RC_Lens_-_FC_Metz_%2809-02-2019%29_5.jpg
Arnold Kruiswijk,Arnold Kruiswijk,https://en.wikipedia.org/wiki/Arnold_Kruiswijk,//upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Arnold_Kruiswijk_Vitesse_28062015.png/220px-Arnold_Kruiswijk_Vitesse_28062015.png
Luca Pellegrini,"Luca Pellegrini (footballer, born 1999)","https://en.wikipedia.org/wiki/Luca_Pellegrini_(footballer,_born_1999)",//upload.wikimedia.org/wikipedia/commons/thumb/0/0d/UEFA_Youth_League_FC_Salzburg_gegen_AS_Roma_11_%28cropped%29.jpg/220px-UEFA_Youth_League_FC_Salzburg_gegen_AS_Roma_11_%28cropped%29.jpg
Luca Pellegrini,"Luca Pellegrini (footballer, born 1963)","https://en.wikipedia.org/wiki/Luca_Pellegrini_(footballer,_born_1963)",
Luca Pellegrini,Lucas Pellegrini,https://en.wikipedia.org/wiki/Lucas_Pellegrini,//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/RC_Lens_-_AC_Ajaccio_%2822-12-2018%29_66.jpg/220px-RC_Lens_-_AC_Ajaccio_%2822-12-2018%29_66.jpg
Nicolás Schiappacasse,Nicolás Schiappacasse,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Schiappacasse,//upload.wikimedia.org/wikipedia/commons/thumb/f/f1/FC_Red_Bull_Salzburg_gegen_Atletico_Madrid_%28UEFA_Youth_League_7._M%C3%A4rz_2017%29_14.jpg/220px-FC_Red_Bull_Salzburg_gegen_Atletico_Madrid_%28UEFA_Youth_League_7._M%C3%A4rz_2017%29_14.jpg
Lukas Görtler,Lukas Görtler,https://en.wikipedia.org/wiki/Lukas_G%C3%B6rtler,//upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Lukas_G%C3%B6rtler_2017.jpg/220px-Lukas_G%C3%B6rtler_2017.jpg
Niklas Busch Thor,Niklas Thor,https://en.wikipedia.org/wiki/Niklas_Thor,//upload.wikimedia.org/wikipedia/commons/thumb/7/70/Niklas_Thor_%28Sirius%2C_2020%2C_cropped%29.jpg/220px-Niklas_Thor_%28Sirius%2C_2020%2C_cropped%29.jpg
Michael Doughty,"Michael Doughty (footballer, born 1992)","https://en.wikipedia.org/wiki/Michael_Doughty_(footballer,_born_1992)",//upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Doughty_QPR_2016.jpg/200px-Doughty_QPR_2016.jpg
Philip Azango,Philip Azango,https://en.wikipedia.org/wiki/Philip_Azango,
Matt Preston,Matt Preston,https://en.wikipedia.org/wiki/Matt_Preston,//upload.wikimedia.org/wikipedia/commons/thumb/8/81/Matt_Preston_2016_%28cropped%29.jpg/220px-Matt_Preston_2016_%28cropped%29.jpg
Matt Preston,Matt Preston (footballer),https://en.wikipedia.org/wiki/Matt_Preston_(footballer),
Guillaume Faivre,Guillaume Faivre,https://en.wikipedia.org/wiki/Guillaume_Faivre,//upload.wikimedia.org/wikipedia/commons/thumb/8/89/Guillaume_Faivre.jpg/180px-Guillaume_Faivre.jpg
Hakeeb Adelakun,Hakeeb Adelakun,https://en.wikipedia.org/wiki/Hakeeb_Adelakun,
Hernán De la Fuente,Hernán de la Fuente,https://en.wikipedia.org/wiki/Hern%C3%A1n_de_la_Fuente,
Alex James Dyer,"Alex Dyer (footballer, born 1990)","https://en.wikipedia.org/wiki/Alex_Dyer_(footballer,_born_1990)",
Abdulkadir Parmak,Abdulkadir Parmak,https://en.wikipedia.org/wiki/Abdulkadir_Parmak,
Fabio Viteritti,Fabio Viteritti,https://en.wikipedia.org/wiki/Fabio_Viteritti,
Sedat Agçay,Sedat Ağçay,https://en.wikipedia.org/wiki/Sedat_A%C4%9F%C3%A7ay,//upload.wikimedia.org/wikipedia/commons/thumb/9/93/Sedat_A%C4%9F%C3%A7ay%2714.JPG/220px-Sedat_A%C4%9F%C3%A7ay%2714.JPG
Patryk Tuszynski,Patryk Tuszyński,https://en.wikipedia.org/wiki/Patryk_Tuszy%C5%84ski,//upload.wikimedia.org/wikipedia/commons/thumb/9/91/Gdansk_PGE_Arena_Lechia-Wisla_7.jpg/220px-Gdansk_PGE_Arena_Lechia-Wisla_7.jpg
Marcel Hilßner,Marcel Hilßner,https://en.wikipedia.org/wiki/Marcel_Hil%C3%9Fner,
Maximilian Schulze Niehues,Maximilian Schulze Niehues,https://en.wikipedia.org/wiki/Maximilian_Schulze_Niehues,
Airam López Cabrera,Airam Cabrera,https://en.wikipedia.org/wiki/Airam_Cabrera,
Yan Valery,Yan Valery,https://en.wikipedia.org/wiki/Yan_Valery,
James Husband,James Husband (footballer),https://en.wikipedia.org/wiki/James_Husband_(footballer),
Jordan Clarke,Jordan Clarke (footballer),https://en.wikipedia.org/wiki/Jordan_Clarke_(footballer),
Jordan Clarke,Jordan Clark (English footballer),https://en.wikipedia.org/wiki/Jordan_Clark_(English_footballer),
Jakob Blåbjerg,Jakob Blåbjerg,https://en.wikipedia.org/wiki/Jakob_Bl%C3%A5bjerg,
Raffaele De Vita,Raffaele De Vita,https://en.wikipedia.org/wiki/Raffaele_De_Vita,//upload.wikimedia.org/wikipedia/commons/thumb/b/b1/DeVitaWarmup.png/220px-DeVitaWarmup.png
Luke Varney,Luke Varney,https://en.wikipedia.org/wiki/Luke_Varney,//upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Luke_Varney_-_2.jpg/200px-Luke_Varney_-_2.jpg
Matías Vera,Matías Vera,https://en.wikipedia.org/wiki/Mat%C3%ADas_Vera,
Matías Vera,"Matías Vera (footballer, born 1995)","https://en.wikipedia.org/wiki/Mat%C3%ADas_Vera_(footballer,_born_1995)",
Matías Vera,Matías Verón,https://en.wikipedia.org/wiki/Mat%C3%ADas_Ver%C3%B3n,
Matías Vera,Matías Vega,https://en.wikipedia.org/wiki/Mat%C3%ADas_Vega,
Matías Vera,Matías Verdún,https://en.wikipedia.org/wiki/Mat%C3%ADas_Verd%C3%BAn,
Aliou Coly,Aliou Coly,https://en.wikipedia.org/wiki/Aliou_Coly,
Oliver  Schnitzler,Oliver Schnitzler,https://en.wikipedia.org/wiki/Oliver_Schnitzler,
Tim Wendel,Tim Wendel (footballer),https://en.wikipedia.org/wiki/Tim_Wendel_(footballer),
Svante Ingelsson,Svante Ingelsson,https://en.wikipedia.org/wiki/Svante_Ingelsson,
Giuseppe Panico,Giuseppe Panico,https://en.wikipedia.org/wiki/Giuseppe_Panico,
Carl Valeri,Carl Valeri,https://en.wikipedia.org/wiki/Carl_Valeri,//upload.wikimedia.org/wikipedia/commons/thumb/5/55/Carl_Valeri-Australia.jpg/220px-Carl_Valeri-Australia.jpg
Christopher Wernitznig,Christopher Wernitznig,https://en.wikipedia.org/wiki/Christopher_Wernitznig,//upload.wikimedia.org/wikipedia/commons/thumb/8/83/SV_Mattersburg_vs._FC_Wacker_Innsbruck_20130421_%2833%29.jpg/220px-SV_Mattersburg_vs._FC_Wacker_Innsbruck_20130421_%2833%29.jpg
Jambul Jigauri,Jaba Jighauri,https://en.wikipedia.org/wiki/Jaba_Jighauri,
Lyle Foster,Lyle Foster,https://en.wikipedia.org/wiki/Lyle_Foster,
Franck Boya,Frank Boya,https://en.wikipedia.org/wiki/Frank_Boya,//upload.wikimedia.org/wikipedia/commons/thumb/5/5c/2018-02-22_Entrainement_excel-50.jpg/220px-2018-02-22_Entrainement_excel-50.jpg
Anton Saroka,Anton Saroka,https://en.wikipedia.org/wiki/Anton_Saroka,//upload.wikimedia.org/wikipedia/commons/thumb/3/39/Anton_Saroka.png/290px-Anton_Saroka.png
Noa Lang,Noa Lang,https://en.wikipedia.org/wiki/Noa_Lang,//upload.wikimedia.org/wikipedia/commons/thumb/7/76/Austria_U-18_vs._Netherlands_U-18_2017-03-23_%28094%29.jpg/220px-Austria_U-18_vs._Netherlands_U-18_2017-03-23_%28094%29.jpg
Riccardo Marchizza,Riccardo Marchizza,https://en.wikipedia.org/wiki/Riccardo_Marchizza,
Steven Lawless,Steven Lawless,https://en.wikipedia.org/wiki/Steven_Lawless,
Jonas Deumeland,Jonas Deumeland,https://en.wikipedia.org/wiki/Jonas_Deumeland,
Tatsuya Tanaka,"Tatsuya Tanaka (footballer, born 1982)","https://en.wikipedia.org/wiki/Tatsuya_Tanaka_(footballer,_born_1982)",//upload.wikimedia.org/wikipedia/commons/d/db/Tatsuya_Tanaka.jpg
Tatsuya Tanaka,"Tatsuya Tanaka (footballer, born 1992)","https://en.wikipedia.org/wiki/Tatsuya_Tanaka_(footballer,_born_1992)",
Tatsuya Tanaka,Tetsuya Tanaka (footballer),https://en.wikipedia.org/wiki/Tetsuya_Tanaka_(footballer),
Mark McKenzie,"Mark McKenzie (soccer, born 1999)","https://en.wikipedia.org/wiki/Mark_McKenzie_(soccer,_born_1999)",//upload.wikimedia.org/wikipedia/commons/thumb/5/52/Mark_McKenzie_Philadelphia_Union_2019.jpg/220px-Mark_McKenzie_Philadelphia_Union_2019.jpg
Mark McKenzie,"Mark McKenzie (footballer, born 2000)","https://en.wikipedia.org/wiki/Mark_McKenzie_(footballer,_born_2000)",
Mark McKenzie,Marc McKenzie,https://en.wikipedia.org/wiki/Marc_McKenzie,
Thibault De Smet,Thibault De Smet,https://en.wikipedia.org/wiki/Thibault_De_Smet,
Sandesh Jhingan,Sandesh Jhingan,https://en.wikipedia.org/wiki/Sandesh_Jhingan,//upload.wikimedia.org/wikipedia/commons/thumb/4/47/Sandesh_Jjhingan_2019_AFC_AsianCup.jpg/250px-Sandesh_Jjhingan_2019_AFC_AsianCup.jpg
Vladimir Rankovic,Vladimir Ranković,https://en.wikipedia.org/wiki/Vladimir_Rankovi%C4%87,
Vladimir Rankovic,Vladimir Branković,https://en.wikipedia.org/wiki/Vladimir_Brankovi%C4%87,
Vladimir Rankovic,Vladimir Janković (football),https://en.wikipedia.org/wiki/Vladimir_Jankovi%C4%87_(football),//upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Jankovic_with_Crvena_zvezda_in_Salzburg%2C_Stadion_Salzburg_in_2018.jpg/220px-Jankovic_with_Crvena_zvezda_in_Salzburg%2C_Stadion_Salzburg_in_2018.jpg
Robin Yalçin,Robin Yalçın,https://en.wikipedia.org/wiki/Robin_Yal%C3%A7%C4%B1n,//upload.wikimedia.org/wikipedia/commons/thumb/9/99/Robin_yalcin.jpg/220px-Robin_yalcin.jpg
Christian Almeida,Christian Almeida,https://en.wikipedia.org/wiki/Christian_Almeida,
Omar Richards,Omar Richards,https://en.wikipedia.org/wiki/Omar_Richards,
Thomas  Lehne Olsen,Thomas Lehne Olsen,https://en.wikipedia.org/wiki/Thomas_Lehne_Olsen,//upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Thomas_Lehne_Olsen_01.jpg/220px-Thomas_Lehne_Olsen_01.jpg
Isaac Vassell,Isaac Vassell,https://en.wikipedia.org/wiki/Isaac_Vassell,//upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Isaac_Vassell_October_2017.jpg/220px-Isaac_Vassell_October_2017.jpg
Hamadi Al Ghaddioui,Hamadi Al Ghaddioui,https://en.wikipedia.org/wiki/Hamadi_Al_Ghaddioui,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Hamadi_Al_Ghaddioui.jpg/220px-Hamadi_Al_Ghaddioui.jpg
Michael Jordan Williams,MJ Williams,https://en.wikipedia.org/wiki/MJ_Williams,//upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Jordan_Williams.jpg/220px-Jordan_Williams.jpg
Paul Jaeckel,Paul Jaeckel,https://en.wikipedia.org/wiki/Paul_Jaeckel,//upload.wikimedia.org/wikipedia/commons/thumb/5/52/2022-04-20_Fu%C3%9Fball%2C_M%C3%A4nner%2C_DFB-Pokal%2C_RB_Leipzig_-_1._FC_Union_Berlin_1DX_8163_by_Stepro.jpg/220px-2022-04-20_Fu%C3%9Fball%2C_M%C3%A4nner%2C_DFB-Pokal%2C_RB_Leipzig_-_1._FC_Union_Berlin_1DX_8163_by_Stepro.jpg
Niklas Schmidt,Niklas Schmidt,https://en.wikipedia.org/wiki/Niklas_Schmidt,
